paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
2458557,13458,1,52907,admin,2022-01-19,EN,52907-07,246.00,2022-01-19,29163,Check Number 8839583 against Inv# 13458,2022-01-19,FPD,PAYMENT,FPD
2458558,14340,1,52907,admin,2022-01-27,EN,52907-07,8.50,2022-01-27,29428,Check Number 8840043 against Inv# 14340,2022-01-27,FPD,PAYMENT,FPD
2458559,13882,1,53965,admin,2022-01-10,EN,53965-02,6733.50,2022-01-10,28885,Check Number 8714515 against Inv# 13882,2022-01-10,FPD,PAYMENT,FPD
2458560,13882,1,53965,admin,2022-01-10,EN,53965-02,52.61,2022-01-10,28886,Check Number 8714515 against Inv# 13882,2022-01-10,HPD,PAYMENT,HPD
2458561,14206,1,53965,admin,2021-12-29,EN,53965-04,1825.00,2021-12-29,28682,Wire Transfer against Inv# 14206,2021-12-29,FPD,PAYMENT,FPD
2458562,5700,1,50136,admin,2020-08-26,EN,50136-02,652.34,2020-08-26,13087,Check Number 4325 against Inv# 5700,2020-08-26,FPD,PAYMENT,FPD
2458563,14914,1,50136,admin,2021-08-17,EN,50136-02,2663.98,2021-08-17,24464,Check Number 4566 against Balance Forward,2021-08-17,FPD,PAYMENT,FPD
2458564,14914,1,50136,admin,2021-09-14,EN,50136-02,3394.67,2021-09-14,25222,Write Off of Fees,2021-09-14,WOF,PAYMENT,WOF
2458565,14389,1,50952,admin,2022-02-02,EN,50952-146,1350.00,2022-02-02,29576,Check Number 004217 against Inv# 14389,2022-02-02,FPD,PAYMENT,FPD
2458566,14451,1,50952,admin,2022-02-02,EN,50952-172,475.00,2022-02-02,29586,Check Number 4650 against Inv# 14451,2022-02-02,FPD,PAYMENT,FPD
2458567,14391,1,51067,admin,2022-01-20,EN,51067-01,1390.00,2022-01-20,29191,Credit Card Payment towards Inv# 14391,2022-01-20,FPD,PAYMENT,FPD
2458568,13941,1,51067,admin,2022-01-24,EN,51067-01,3387.50,2022-01-24,29212,Credit Card Payment against Inv# 13941,2022-01-24,FPD,PAYMENT,FPD
2458569,14393,1,51076,admin,2022-02-09,EN,51076-01,237.50,2022-02-09,29847,Check Number 27244 against Inv# 14393,2022-02-09,FPD,PAYMENT,FPD
2458570,15674,1,51142,admin,2022-02-28,EN,51142-02,4264.00,2022-02-28,31031,Jacob Monty 5% Courtesy Discount on Inv# 15674,2022-02-28,DIC,PAYMENT,DIC
2458571,14395,1,51142,admin,2022-02-02,EN,51142-04,3017.50,2022-02-02,29575,Check Number 004217 against Inv# 14395,2022-02-02,FPD,PAYMENT,FPD
2458572,14396,1,51142,admin,2022-02-02,EN,51142-05,4587.50,2022-02-02,29577,Check Number 013932 against Inv# 14396,2022-02-02,FPD,PAYMENT,FPD
2458573,14398,1,51142,admin,2022-02-02,EN,51142-41,300.00,2022-02-02,29578,Check Number 013932 against Inv# 14398,2022-02-02,FPD,PAYMENT,FPD
2458574,14399,1,51142,admin,2022-02-02,EN,51142-42,2860.00,2022-02-02,29579,Check Number 013932 against Inv# 14399,2022-02-02,FPD,PAYMENT,FPD
2458575,14925,1,51239,admin,2022-01-25,EN,51239-01,5000.00,2022-01-25,29254,Credit Card Payment for Retainer,2022-01-25,FPD,PAYMENT,FPD
2458576,13499,1,51266,admin,2022-01-27,EN,51266-01,1301.50,2022-01-27,29283,Credit Card Payment against Inv# 13499,2022-01-27,FPD,PAYMENT,FPD
2458577,13953,1,51266,admin,2022-01-27,EN,51266-01,114.00,2022-01-27,29286,Credit Card Payment against Inv# 13953,2022-01-27,FPD,PAYMENT,FPD
2458578,12914,1,52030,admin,2021-10-27,EN,52030-03,3890.00,2021-10-27,26610,Check Number 13357 against Inv# 12914,2021-10-27,FPD,PAYMENT,FPD
2458579,14934,1,53034,admin,2022-01-14,EN,53034-01,500.00,2022-01-14,29091,Credit Card Payment towards Balance,2022-01-14,FPD,PAYMENT,FPD
2458580,13511,1,53967,admin,2022-01-21,EN,53967-01,3987.50,2022-01-21,29194,Check Number 3238 against Inv# 13511,2022-01-21,FPD,PAYMENT,FPD
2458581,13511,1,53967,admin,2022-01-21,EN,53967-01,454.77,2022-01-21,29195,Check Number 3238 against Inv# 13511,2022-01-21,HPD,PAYMENT,HPD
2458582,13963,1,53967,admin,2022-01-21,EN,53967-01,1265.00,2022-01-21,29196,Check Number 3238 against Inv# 13963,2022-01-21,FPD,PAYMENT,FPD
2458583,13963,1,53967,admin,2022-01-21,EN,53967-01,55.56,2022-01-21,29197,Check Number 3238 against Inv# 13963,2022-01-21,HPD,PAYMENT,HPD
2458584,14416,1,53967,admin,2022-01-21,EN,53967-01,505.00,2022-01-21,29198,Check Number 3238 against Inv# 14416,2022-01-21,FPD,PAYMENT,FPD
2458585,14417,1,53967,admin,2022-01-21,EN,53967-02,4337.50,2022-01-21,29199,Check Number 2208 against Inv# 14417,2022-01-21,FPD,PAYMENT,FPD
2458586,13966,1,53982,admin,2022-01-27,EN,53982-01,3230.00,2022-01-27,29280,Credit Card Payment against Inv#13966,2022-01-27,FPD,PAYMENT,FPD
2458587,14415,1,53961,admin,2022-01-31,EN,53961-02,250.00,2022-01-31,29426,Credit Card Payment against Inv# 14415,2022-01-31,FPD,PAYMENT,FPD
2458588,12532,1,53968,admin,2021-12-07,EN,53968-01,2035.00,2021-12-07,27869,Check Number 2067 against Inv# 12532,2021-12-07,FPD,PAYMENT,FPD
2458589,12926,1,53968,admin,2021-12-07,EN,53968-01,530.00,2021-12-07,27870,Check Number 2067 against Inv# 12926,2021-12-07,FPD,PAYMENT,FPD
2458590,13512,1,53968,admin,2021-12-07,EN,53968-01,25.00,2021-12-07,27871,Check Number 2067 against Inv# 13512,2021-12-07,FPD,PAYMENT,FPD
2458591,13872,1,50933,admin,2022-02-09,EN,50933-04,3396.00,2022-02-09,29848,Check Number 427940 against Inv# 13872,2022-02-09,FPD,PAYMENT,FPD
2458592,14338,1,50933,admin,2022-02-10,EN,50933-04,9575.00,2022-02-10,29884,Check Number 428173 against Inv# 14338,2022-02-10,FPD,PAYMENT,FPD
2458593,14322,1,50933,admin,2022-02-09,EN,50933-14,550.00,2022-02-09,29849,Check Number 427940 against Inv# 14322,2022-02-09,FPD,PAYMENT,FPD
2458594,14454,1,50363,admin,2022-01-20,EN,50363-04,97.50,2022-01-20,29189,Check Number 67417 against Inv# 14454,2022-01-20,FPD,PAYMENT,FPD
2458595,14455,1,50500,admin,2022-01-14,EN,50500-02,287.50,2022-01-14,29185,Credit Card Payment against Inv# 14455,2022-01-14,FPD,PAYMENT,FPD
2458596,14428,1,50636,admin,2022-02-02,EN,50636-01,1485.00,2022-02-02,29574,Check Number 004217 against Inv# 14428,2022-02-02,FPD,PAYMENT,FPD
2458597,14430,1,50952,admin,2022-02-02,EN,50952-147,1102.50,2022-02-02,29580,Check Number 019217 against Inv# 14430,2022-02-02,FPD,PAYMENT,FPD
2458598,14450,1,50952,admin,2022-02-02,EN,50952-24,4245.00,2022-02-02,29566,Check Number 004217 against Inv# 14450,2022-02-02,FPD,PAYMENT,FPD
2458599,14450,1,50952,admin,2022-02-02,EN,50952-24,577.86,2022-02-02,29567,Check Number 004217 against Inv# 14450,2022-02-02,HPD,PAYMENT,HPD
2458600,14434,1,50952,admin,2022-02-02,EN,50952-153,65.00,2022-02-02,29569,Check Number 004217 against Inv# 14434,2022-02-02,FPD,PAYMENT,FPD
2458601,14435,1,50952,admin,2022-02-02,EN,50952-158,25.00,2022-02-02,29559,Check Number 001107 against Inv# 14435,2022-02-02,FPD,PAYMENT,FPD
2458602,13980,1,50952,admin,2022-02-02,EN,50952-161,260.00,2022-02-02,29581,Check Number 030750 against Inv# 13980,2022-02-02,FPD,PAYMENT,FPD
2458603,14436,1,50952,admin,2022-02-02,EN,50952-161,625.00,2022-02-02,29582,Check Number 030750 against Inv# 14436,2022-02-02,FPD,PAYMENT,FPD
2458604,14437,1,50952,admin,2022-02-02,EN,50952-164,4500.00,2022-02-02,29560,Check Number 001107 against Inv# 14437,2022-02-02,FPD,PAYMENT,FPD
2458605,14439,1,50952,admin,2022-02-02,EN,50952-168,330.00,2022-02-02,29561,Check Number 001107 against Inv# 14439,2022-02-02,FPD,PAYMENT,FPD
2458606,14440,1,50952,admin,2022-02-02,EN,50952-169,97.50,2022-02-02,29568,Check Number 004217 against Inv# 14440,2022-02-02,FPD,PAYMENT,FPD
2458607,14456,1,51005,admin,2022-02-02,EN,51005-03,1250.00,2022-02-02,29564,Check Number 004217 against Inv# 14456,2022-02-02,FPD,PAYMENT,FPD
2458608,14456,1,51005,admin,2022-02-02,EN,51005-03,4.12,2022-02-02,29565,Check Number 004217 against Inv# 14456,2022-02-02,HPD,PAYMENT,HPD
2458609,13494,1,51142,admin,2021-12-01,EN,51142-06,150.00,2021-12-01,27651,Check Number 4030 against Inv# 13494,2021-12-01,FPD,PAYMENT,FPD
2458610,14972,1,51257,admin,2021-02-23,EN,51257-02,175.00,2021-02-23,17922,Write Off of Fees,2021-02-23,WOF,PAYMENT,WOF
2458611,10265,1,51257,admin,2021-06-14,EN,51257-02,725.00,2021-06-14,21909,Credit Card Payment against Inv#10265,2021-06-14,FPD,PAYMENT,FPD
2458612,14982,1,51142,admin,2021-12-31,EN,51142-03,1893.13,2021-12-31,29920,Jacob Monty Courtesy Discount,2021-12-31,DIC,PAYMENT,DIC
2458613,14449,1,51142,admin,2022-02-02,EN,51142-03,35969.37,2022-02-02,29583,Check Number 1042 against Inv# 14449,2022-02-02,FPD,PAYMENT,FPD
2458614,14449,1,51142,admin,2022-02-02,EN,51142-03,10000.00,2022-02-02,29584,Check Number 1042 against Inv# 14449,2022-02-02,HPD,PAYMENT,HPD
2458615,14431,1,50952,admin,2022-02-02,EN,50952-78,2750.00,2022-02-02,29572,Check Number 004217 against Inv# 14431,2022-02-02,FPD,PAYMENT,FPD
2458616,14433,1,50952,admin,2022-02-02,EN,50952-152,97.50,2022-02-02,29570,Check Number 004217 against Inv# 14433,2022-02-02,FPD,PAYMENT,FPD
2458617,14457,1,51005,admin,2022-02-02,EN,51005-01,4042.50,2022-02-02,29563,Check Number 004217 against Inv# 14457,2022-02-02,FPD,PAYMENT,FPD
2458618,14997,1,50307,admin,2021-12-31,EN,50307-01,340.50,2021-12-31,29937,Ruth Willars Courtesy Discount,2021-12-31,RDC,PAYMENT,RDC
2458619,14998,1,50307,admin,2022-01-31,EN,50307-01,1127.50,2022-01-31,29936,Ruth Willars Courtesy Discount,2022-01-31,RDC,PAYMENT,RDC
2458620,13078,1,52657,admin,2022-01-06,EN,52657-15,225.00,2022-01-06,28902,Wire Transfer against Inv# 13078,2022-01-06,FPD,PAYMENT,FPD
2458621,10546,1,52902,admin,2022-01-28,EN,52902-01,3600.00,2022-01-28,29290,Wire Transfer against Inv# 10546,2022-01-28,FPD,PAYMENT,FPD
2458622,12303,1,52902,admin,2022-01-28,EN,52902-01,4000.50,2022-01-28,29291,Wire Transfer against Inv# 12303,2022-01-28,FPD,PAYMENT,FPD
2458623,14272,1,50807,admin,2022-02-28,EN,50807-01,170.00,2022-02-28,30255,Check Number 883943 against Inv# 14272,2022-02-28,FPD,PAYMENT,FPD
2458624,13859,1,51054,admin,2022-01-26,EN,51054-23,60.00,2022-01-26,29263,Check Number 1000070320 against Inv# 13859,2022-01-26,FPD,PAYMENT,FPD
2458625,13861,1,51054,admin,2022-01-26,EN,51054-26,3104.50,2022-01-26,29264,Check Number 1000070320 against Inv# 13861,2022-01-26,FPD,PAYMENT,FPD
2458626,13878,1,51054,admin,2022-01-26,EN,51054-27,2239.00,2022-01-26,29269,Check Number 1000070320 against Inv# 13878,2022-01-26,FPD,PAYMENT,FPD
2458627,13862,1,51054,admin,2022-01-26,EN,51054-29,60.00,2022-01-26,29265,Check Number 1000070320 against Inv# 13862,2022-01-26,FPD,PAYMENT,FPD
2458628,13879,1,51054,admin,2022-01-26,EN,51054-31,1330.50,2022-01-26,29270,Check Number 1000070320 against Inv# 13879,2022-01-26,FPD,PAYMENT,FPD
2458629,13874,1,51054,admin,2022-01-26,EN,51054-05,449.50,2022-01-26,29268,Check Number 1000070320 against Inv# 13874,2022-01-26,FPD,PAYMENT,FPD
2458630,14883,1,50005,admin,2022-02-21,EN,50005-01,5747.00,2022-02-21,30096,Check Number 26722 against Inv# 14883,2022-02-21,FPD,PAYMENT,FPD
2458631,10514,1,50712,admin,2022-02-14,EN,50712-04,25.00,2022-02-14,29940,Wire Transfer against Inv# 10514,2022-02-14,FPD,PAYMENT,FPD
2458632,11821,1,50712,admin,2022-02-14,EN,50712-04,1233.50,2022-02-14,29941,Wire Transfer against Inv# 11821,2022-02-14,FPD,PAYMENT,FPD
2458633,12715,1,50712,admin,2022-02-14,EN,50712-04,3110.00,2022-02-14,29942,Wire Transfer against Inv# 12715,2022-02-14,FPD,PAYMENT,FPD
2458634,13446,1,50712,admin,2022-02-14,EN,50712-04,371.00,2022-02-14,29943,Wire Transfer against Inv# 13446,2022-02-14,FPD,PAYMENT,FPD
2458635,13853,1,50712,admin,2022-02-14,EN,50712-04,525.00,2022-02-14,29944,Wire Transfer against Inv# 13853,2022-02-14,FPD,PAYMENT,FPD
2458636,14319,1,50712,admin,2022-02-14,EN,50712-04,312.50,2022-02-14,29945,Wire Transfer against Inv# 14319,2022-02-14,FPD,PAYMENT,FPD
2458637,14952,1,50712,admin,2022-02-14,EN,50712-04,320.00,2022-02-14,29946,Wire Transfer against Inv# 14952,2022-02-14,FPD,PAYMENT,FPD
2458638,9028,1,50712,admin,2022-02-14,EN,50712-04,415.00,2022-02-14,29947,Wire Transfer against Inv# 9028,2022-02-14,FPD,PAYMENT,FPD
2458639,9496,1,50712,admin,2022-02-14,EN,50712-04,425.00,2022-02-14,29948,Wire Transfer against Inv# 9496,2022-02-14,FPD,PAYMENT,FPD
2458640,9966,1,50712,admin,2022-02-14,EN,50712-04,3310.00,2022-02-14,29949,Wire Transfer against Inv# 9966,2022-02-14,FPD,PAYMENT,FPD
2458641,9701,1,50866,admin,2021-06-01,EN,50866-04,1750.00,2021-06-01,20781,Check Number 362322 against Inv# 9701,2021-06-01,FPD,PAYMENT,FPD
2458642,14881,1,50963,admin,2022-02-21,EN,50963-01,690.00,2022-02-21,30099,Credit Card Payment against Inv# 14881,2022-02-21,FPD,PAYMENT,FPD
2458643,9039,1,50991,admin,2021-04-20,EN,50991-01,1537.50,2021-04-20,19553,Check Number 100520690 against Inv# 9039,2021-04-20,FPD,PAYMENT,FPD
2458644,9040,1,50996,admin,2021-09-17,EN,50996-09,707.50,2021-09-17,25353,Check Number 11407 against Inv# 9040,2021-09-17,FPD,PAYMENT,FPD
2458645,9040,1,50996,admin,2021-09-17,EN,50996-09,1222.50,2021-09-17,25352,Check Number 11917 against Inv# 9040,2021-09-17,FPD,PAYMENT,FPD
2458646,9501,1,50996,admin,2021-09-17,EN,50996-09,515.00,2021-09-17,25354,Check Number 11407 against Inv# 9501,2021-09-17,FPD,PAYMENT,FPD
2458647,12733,1,51043,admin,2021-10-14,EN,51043-02,698.50,2021-10-14,26278,Check Number 38438 against Inv# 12733,2021-10-14,FPD,PAYMENT,FPD
2458648,14893,1,51065,admin,2022-03-01,EN,51065-01,1027.50,2022-03-01,30259,Credit Card Payment against Inv# 14893,2022-03-01,FPD,PAYMENT,FPD
2458649,11850,1,51209,admin,2021-08-19,EN,51209-01,425.00,2021-08-19,24527,Check Number 40249 against Inv# 11850,2021-08-19,FPD,PAYMENT,FPD
2458650,14326,1,52652,admin,2022-02-24,EN,52652-02,70.00,2022-02-24,30179,Check Number 0060720269 against Inv# 14326,2022-02-24,FPD,PAYMENT,FPD
2458651,14895,1,52652,admin,2022-02-24,EN,52652-02,2982.50,2022-02-24,30180,Check Number 0060720269 against Inv# 14895,2022-02-24,FPD,PAYMENT,FPD
2458652,14898,1,52948,admin,2022-02-21,EN,52948-01,645.00,2022-02-21,30094,Check Number 014864 against Inv# 14898,2022-02-21,FPD,PAYMENT,FPD
2458653,12387,1,53011,admin,2021-09-21,EN,53011-01,1794.50,2021-09-21,25408,Wire Transfer against Inv# 12387,2021-09-21,FPD,PAYMENT,FPD
2458654,14899,1,53013,admin,2022-02-14,EN,53013-02,417.00,2022-02-14,29923,Credit Card Payment against Inv# 14899,2022-02-14,FPD,PAYMENT,FPD
2458655,14877,1,53994,admin,2022-02-10,EN,53994-01,2607.50,2022-02-10,29887,Credit Card Payment against Inv# 14877,2022-02-10,FPD,PAYMENT,FPD
2458656,13875,1,53980,admin,2022-02-24,EN,53980-01,1323.00,2022-02-24,30189,Credit Card Payment against Inv# 13875,2022-02-24,FPD,PAYMENT,FPD
2458657,14357,1,53980,admin,2022-02-24,EN,53980-01,4837.50,2022-02-24,30190,Credit Card Payment against Inv# 14357,2022-02-24,FPD,PAYMENT,FPD
2458658,13864,1,52907,admin,2022-02-24,EN,52907-02,104.10,2022-02-24,30187,Check Number 8841063 against Inv# 13864,2022-02-24,FPD,PAYMENT,FPD
2458659,14878,1,52907,admin,2022-02-28,EN,52907-02,1286.80,2022-02-28,30256,Check Number 8841135 against Inv# 14878,2022-02-28,FPD,PAYMENT,FPD
2458660,14879,1,52907,admin,2022-02-28,EN,52907-06,330.80,2022-02-28,30257,Check Number 8841135 against Inv# 14879,2022-02-28,FPD,PAYMENT,FPD
2458661,14903,1,53960,admin,2022-02-21,EN,53960-01,1984.50,2022-02-21,30095,Check Number 23598 against Inv# 14903,2022-02-21,FPD,PAYMENT,FPD
2458662,15322,1,54000,admin,2022-02-14,EN,54000-01,5000.00,2022-02-14,30195,Wire Transfer for Retainer,2022-02-14,FPD,PAYMENT,FPD
2458663,14880,1,53987,admin,2022-02-24,EN,53987-01,3070.00,2022-02-24,30192,Wire Transfer against Inv# 14880,2022-02-24,FPD,PAYMENT,FPD
2458664,15326,1,54001,admin,2022-02-17,EN,54001-01,2500.00,2022-02-17,30526,Check Payment for Retainer (No Check Number),2022-02-17,FPD,PAYMENT,FPD
2458665,15388,1,50120,admin,2020-07-03,EN,50120-01,1225.00,2020-07-03,11742,Approval Code 227140C,2020-07-03,FPD,PAYMENT,FPD
2458666,15388,1,50120,admin,2020-07-03,EN,50120-01,4742.75,2020-07-03,11743,Approval Code 227140C,2020-07-03,FPD,PAYMENT,FPD
2458667,14915,1,50952,admin,2022-02-22,EN,50952-146,2100.00,2022-02-22,30132,Check Number 004267 against Inv# 14915,2022-02-22,FPD,PAYMENT,FPD
2458668,14917,1,51067,admin,2022-02-16,EN,51067-01,3622.50,2022-02-16,30006,Credit Card Payment against Inv# 14917,2022-02-16,FPD,PAYMENT,FPD
2458669,14918,1,51076,admin,2022-03-07,EN,51076-01,2222.50,2022-03-07,30544,Check Number 027338 against Inv# 14918,2022-03-07,FPD,PAYMENT,FPD
2458670,14921,1,51142,admin,2022-02-22,EN,51142-04,675.00,2022-02-22,30133,Check Number 004267 against Inv# 14921,2022-02-22,FPD,PAYMENT,FPD
2458671,14922,1,51142,admin,2022-02-22,EN,51142-05,590.00,2022-02-22,30116,Check Number 001416 against Inv# 14922,2022-02-22,FPD,PAYMENT,FPD
2458672,14923,1,51142,admin,2022-02-22,EN,51142-41,187.50,2022-02-22,30117,Check Number 001416 against Inv# 14923,2022-02-22,FPD,PAYMENT,FPD
2458673,12910,1,51263,admin,2022-01-14,EN,51263-03,60.00,2022-01-14,29087,Credit Card Payment against Inv# 12910,2022-01-14,FPD,PAYMENT,FPD
2458674,15402,1,51263,admin,2021-12-29,EN,51263-03,832.50,2021-12-29,29172,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458675,15403,1,51263,admin,2021-10-01,EN,51263-04,30.00,2021-10-01,25746,Wire Transfer,2021-10-01,FPD,PAYMENT,FPD
2458676,13507,1,53949,admin,2022-02-24,EN,53949-01,170.00,2022-02-24,30184,Check Number 34644 against Inv# 13507,2022-02-24,FPD,PAYMENT,FPD
2458677,14937,1,53949,admin,2022-02-24,EN,53949-01,8727.50,2022-02-24,30185,Check Number 34644 against Inv# 14937,2022-02-24,FPD,PAYMENT,FPD
2458678,14414,1,53961,admin,2022-02-22,EN,53961-01,1980.00,2022-02-22,30103,Credit Card Payment against Inv# 14414,2022-02-22,FPD,PAYMENT,FPD
2458679,14938,1,53961,admin,2022-02-22,EN,53961-01,2405.00,2022-02-22,30104,Credit Card Payment against Inv# 14938,2022-02-22,FPD,PAYMENT,FPD
2458680,15419,1,53996,admin,2022-02-02,EN,53996-01,2500.00,2022-02-02,29691,Credit Card Payment for Retainer,2022-02-02,FPD,PAYMENT,FPD
2458681,15420,1,54002,admin,2022-02-28,EN,54002-01,88.00,2022-02-28,30666,Jacob Monty Courtesy Discount,2022-02-28,DIC,PAYMENT,DIC
2458682,13960,1,53945,admin,2022-03-16,EN,53945-02,300.00,2022-03-16,30846,Credit Card Payment against Inv# 13960,2022-03-16,FPD,PAYMENT,FPD
2458683,14404,1,51266,admin,2022-02-18,EN,51266-01,2223.00,2022-02-18,30058,Credit Card Payment against Inv# 14404,2022-02-18,FPD,PAYMENT,FPD
2458684,14931,1,51266,admin,2022-02-18,EN,51266-01,262.50,2022-02-18,30059,Credit Card Payment against Inv# 14931,2022-02-18,FPD,PAYMENT,FPD
2458685,14689,1,53029,admin,2022-02-01,EN,53029-01,3457.50,2022-02-01,29461,Credit Card Payment against Inv# 14689,2022-02-01,FPD,PAYMENT,FPD
2458686,14668,1,53992,admin,2022-01-28,EN,53992-01,6135.00,2022-01-28,29292,Credit Card Payment against Inv# 14668,2022-01-28,FPD,PAYMENT,FPD
2458687,14668,1,53992,admin,2022-01-28,EN,53992-01,1000.00,2022-01-28,29293,Credit Card Payment against Inv# 14668,2022-01-28,HPD,PAYMENT,HPD
2458688,14956,1,50363,admin,2022-02-24,EN,50363-04,225.00,2022-02-24,30186,Check Number 67735 against Inv# 14956,2022-02-24,FPD,PAYMENT,FPD
2458689,14957,1,50500,admin,2022-02-22,EN,50500-02,5977.50,2022-02-22,30105,Credit Card Payment against Inv# 14957,2022-02-22,FPD,PAYMENT,FPD
2458690,14959,1,50952,admin,2022-02-22,EN,50952-147,9042.50,2022-02-22,30119,Check Number 019275 against Inv# 14959,2022-02-22,FPD,PAYMENT,FPD
2458691,14959,1,50952,admin,2022-02-22,EN,50952-147,1840.25,2022-02-22,30120,Check Number 019275 against Inv# 14959,2022-02-22,HPD,PAYMENT,HPD
2458692,14988,1,50952,admin,2022-02-22,EN,50952-78,2265.00,2022-02-22,30136,Check Number 004267 against Inv# 14988,2022-02-22,FPD,PAYMENT,FPD
2458693,14988,1,50952,admin,2022-02-22,EN,50952-78,496.50,2022-02-22,30137,Check Number 004267 against Inv# 14988,2022-02-22,HPD,PAYMENT,HPD
2458694,14989,1,50952,admin,2022-02-22,EN,50952-152,155.00,2022-02-22,30138,Check Number 004267 against Inv# 14989,2022-02-22,FPD,PAYMENT,FPD
2458695,14989,1,50952,admin,2022-02-22,EN,50952-152,2376.50,2022-02-22,30139,Check Number 004267 against Inv# 14989,2022-02-22,HPD,PAYMENT,HPD
2458696,14961,1,50952,admin,2022-02-22,EN,50952-153,1145.00,2022-02-22,30134,Check Number 004267 against Inv# 14961,2022-02-22,FPD,PAYMENT,FPD
2458697,14962,1,50952,admin,2022-02-22,EN,50952-158,420.00,2022-02-22,30129,Check Number 001495 against Inv# 14962,2022-02-22,FPD,PAYMENT,FPD
2458698,14963,1,50952,admin,2022-02-22,EN,50952-161,3335.00,2022-02-22,30123,Check Number 031094 against Inv# 14963,2022-02-22,FPD,PAYMENT,FPD
2458699,14963,1,50952,admin,2022-02-22,EN,50952-161,3150.00,2022-02-22,30124,Check Number 031094 against Inv# 14963,2022-02-22,HPD,PAYMENT,HPD
2458700,14965,1,50952,admin,2022-02-22,EN,50952-168,975.00,2022-02-22,30128,Check Number 001493 against Inv# 14965,2022-02-22,FPD,PAYMENT,FPD
2458701,14966,1,50952,admin,2022-02-22,EN,50952-169,45.00,2022-02-22,30135,Check Number 004267 against Inv# 14966,2022-02-22,FPD,PAYMENT,FPD
2458702,14916,1,50952,admin,2022-02-28,EN,50952-172,3638.25,2022-02-28,30254,Check Number 4653 against Inv# 14916,2022-02-28,FPD,PAYMENT,FPD
2458703,14968,1,51005,admin,2022-02-22,EN,51005-03,520.00,2022-02-22,30140,Check Number 004267 against Inv# 14968,2022-02-22,FPD,PAYMENT,FPD
2458704,12907,1,51142,admin,2021-10-25,EN,51142-38,332.50,2021-10-25,26560,Check Number 7828 against Inv# 12907,2021-10-25,FPD,PAYMENT,FPD
2458705,14924,1,51142,admin,2022-02-22,EN,51142-42,1320.00,2022-02-22,30118,Check Number 001416 against Inv# 14924,2022-02-22,FPD,PAYMENT,FPD
2458706,14972,1,51257,admin,2022-02-16,EN,51257-02,180.00,2022-02-16,30263,Credit Card Payment against Inv# 14972,2022-02-16,FPD,PAYMENT,FPD
2458707,14991,1,51005,admin,2022-02-22,EN,51005-01,7087.50,2022-02-22,30130,Check Number 004267 against Inv# 14991,2022-02-22,FPD,PAYMENT,FPD
2458708,14960,1,50952,admin,2022-02-22,EN,50952-24,7897.50,2022-02-22,30113,Check Number 1045 against Inv# 14960,2022-02-22,FPD,PAYMENT,FPD
2458709,14960,1,50952,admin,2022-02-22,EN,50952-24,439.05,2022-02-22,30114,Check Number 1045 against Inv# 14960,2022-02-22,HPD,PAYMENT,HPD
2458710,14981,1,50952,admin,2022-02-22,EN,50952-173,11340.00,2022-02-22,30111,Check Number 1045 against Inv# 14981,2022-02-22,FPD,PAYMENT,FPD
2458711,14958,1,50636,admin,2022-02-22,EN,50636-01,3012.50,2022-02-22,30121,Check Number 004266 against Inv# 14958,2022-02-22,FPD,PAYMENT,FPD
2458712,15674,1,51142,admin,2022-03-31,EN,51142-02,81016.00,2022-03-31,31138,Check Number 1245 against Inv# 15674,2022-03-31,FPD,PAYMENT,FPD
