paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
5634361,0,2,2675,admin,2021-07-29,EN,8986-211,4500.00,2021-07-29,99999,"Visa Payment - Atty Fees, Admin Cost & Govt Fees",2021-07-29,FPD,PAYMENT,FPD
5634362,0,2,2675,admin,2021-07-29,EN,8986-211,705.00,2021-07-29,99999,"Visa Payment - Atty Fees, Admin Cost & Govt Fees",2021-07-29,HPD,PAYMENT,HPD
5634363,9138,2,8987,admin,2021-03-04,EN,8988-211,10750.00,2021-03-04,99999,WIRE Payment,2021-03-04,FPD,PAYMENT,FPD
5634364,9138,2,8987,admin,2021-03-04,EN,8988-211,3422.50,2021-03-04,99999,WIRE Payment,2021-03-04,HPD,PAYMENT,HPD
5634365,15944,2,9358,admin,2022-03-28,EN,8988-221,5000.00,2022-03-28,99999,Wire Transfer - Atty Fees,2022-03-28,FPD,PAYMENT,FPD
5634366,0,2,9358,admin,2022-06-03,EN,8988-221,3480.00,2022-06-03,99999,Wire Transfer,2022-06-03,FPD,PAYMENT,FPD
5634367,0,2,8989,admin,2021-01-25,EN,8989-211,150.00,2021-01-25,99999,Consultation fee,2021-01-25,FPD,PAYMENT,FPD
5634368,0,2,8989,admin,2021-01-29,EN,8989-211,1300.00,2021-01-29,99999,VISA Payment,2021-01-29,FPD,PAYMENT,FPD
5634369,0,2,8989,admin,2021-01-29,EN,8989-211,270.00,2021-01-29,99999,VISA Payment,2021-01-29,HPD,PAYMENT,HPD
5634370,0,2,8989,admin,2021-02-26,EN,8989-211,570.00,2021-02-26,99999,CASH Monthly Payment,2021-02-26,FPD,PAYMENT,FPD
5634371,0,2,8989,admin,2021-04-23,EN,8989-211,530.00,2021-04-23,99999,Visa Payment - Attorney Fees,2021-04-23,FPD,PAYMENT,FPD
5634372,0,2,8989,admin,2021-05-21,EN,8989-211,570.00,2021-05-21,99999,Visa Payment - Attorney Fees,2021-05-21,FPD,PAYMENT,FPD
5634373,0,2,8989,admin,2021-06-21,EN,8989-211,540.00,2021-06-21,99999,Visa Payment - Attorney Fees,2021-06-21,FPD,PAYMENT,FPD
5634374,0,2,8989,admin,2021-08-02,EN,8989-211,445.00,2021-08-02,99999,Cash Payment - Cost,2021-08-02,HPD,PAYMENT,HPD
5634375,0,2,8989,admin,2021-09-20,EN,8989-211,450.00,2021-09-20,99999,Visa Payment - Atty Fees,2021-09-20,FPD,PAYMENT,FPD
5634376,0,2,8990,admin,2021-01-28,EN,8990-211,750.00,2021-01-28,99999,CASH Payment,2021-01-28,FPD,PAYMENT,FPD
5634377,8398,2,8990,admin,2021-02-25,EN,8990-211,450.00,2021-02-25,99999,Visa Card Payment - Attorney Fees,2021-02-25,FPD,PAYMENT,FPD
5634378,0,2,8991,admin,2021-01-29,EN,8991-211,750.00,2021-01-29,99999,VISA Payment,2021-01-29,FPD,PAYMENT,FPD
5634379,8412,2,8991,admin,2021-02-26,EN,8991-211,250.00,2021-02-26,99999,Visa Payment - Attorney Notes,2021-02-26,FPD,PAYMENT,FPD
5634380,0,2,8991,admin,2021-03-05,EN,8991-211,200.00,2021-03-05,99999,Visa Payment - Attorney Fees,2021-03-05,FPD,PAYMENT,FPD
5634381,9819,2,8992,admin,2021-02-04,EN,8992-211,3200.00,2021-02-04,99999,Visa Payment - Attorney Fees & Cost,2021-02-04,FPD,PAYMENT,FPD
5634382,9819,2,8992,admin,2021-02-04,EN,8992-211,250.00,2021-02-04,99999,Visa Payment - Attorney Fees & Cost,2021-02-04,HPD,PAYMENT,HPD
5634383,9819,2,8992,admin,2021-02-04,EN,8992-211,150.00,2021-02-04,99999,Visa Payment - Attorney Fee,2021-02-04,FPD,PAYMENT,FPD
5634384,0,2,8992,admin,2021-05-31,EN,8992-211,13.16,2021-05-31,99999,Write Off of Hard Costs - FedEx used to send refund check to Client,2021-05-31,WHC,PAYMENT,WHC
5634385,0,2,8993,admin,2021-02-08,EN,8994-211,2700.00,2021-02-08,99999,Visa Payment - Attorney Fees and Admin Cost,2021-02-08,FPD,PAYMENT,FPD
5634386,0,2,8993,admin,2021-02-08,EN,8994-211,175.00,2021-02-08,99999,Visa Payment - Attorney Fees and Admin Cost,2021-02-08,HPD,PAYMENT,HPD
5634387,0,2,2656,admin,2021-05-25,EN,8995-211,1500.00,2021-05-25,99999,Visa Payment - Attorney Fees & Cost,2021-05-25,FPD,PAYMENT,FPD
5634388,10376,2,2656,admin,2021-05-25,EN,8995-211,225.00,2021-05-25,99999,Visa Payment - Attorney Fees & Cost,2021-05-25,HPD,PAYMENT,HPD
5634389,0,2,2656,admin,2021-07-13,EN,8995-211,1600.00,2021-07-13,99999,Wire Payment - Atty Fees & Cost,2021-07-13,FPD,PAYMENT,FPD
5634390,0,2,2656,admin,2021-07-13,EN,8995-211,125.00,2021-07-13,99999,Wire Payment - Atty Fees & Cost,2021-07-13,HPD,PAYMENT,HPD
5634391,13605,2,2656,admin,2021-10-19,EN,8995-211,150.00,2021-10-19,99999,Wire Received,2021-10-19,FPD,PAYMENT,FPD
5634392,0,2,2656,admin,2021-12-20,EN,8995-211,630.00,2021-12-20,99999,Wire Transfer,2021-12-20,FPD,PAYMENT,FPD
5634393,14811,2,2656,admin,2022-01-25,EN,8995-211,30.00,2022-01-25,99999,Wire Transfer,2022-01-25,FPD,PAYMENT,FPD
5634394,0,2,2656,admin,2022-03-29,EN,8995-211,240.00,2022-03-29,99999,Wire Payemnt - Atty Fees,2022-03-29,FPD,PAYMENT,FPD
5634395,0,2,2656,admin,2022-05-03,EN,8995-211,124.00,2022-05-03,99999,Wire Transfer,2022-05-03,FPD,PAYMENT,FPD
5634396,17153,2,2656,admin,2022-06-21,EN,8995-211,210.00,2022-06-21,99999,Wire Transfer,2022-06-21,FPD,PAYMENT,FPD
5634397,0,2,2656,admin,2022-04-05,EN,8995-221,2500.00,2022-04-05,99999,Wire Transfer - Atty Fees & Cost,2022-04-05,FPD,PAYMENT,FPD
5634398,0,2,2656,admin,2022-04-05,EN,8995-221,250.00,2022-04-05,99999,Wire Transfer - Atty Fees & Cost,2022-04-05,HPD,PAYMENT,HPD
5634399,0,2,2656,admin,2022-04-05,EN,8995-221,5600.00,2022-04-05,99999,Wire Transfer - Atty Fees & Cost,2022-04-05,FPD,PAYMENT,FPD
5634400,0,2,2656,admin,2022-04-05,EN,8995-221,150.00,2022-04-05,99999,Wire Transfer - Atty Fees & Cost,2022-04-05,HPD,PAYMENT,HPD
5634401,0,2,2656,admin,2021-05-11,EN,8996-211,1600.00,2021-05-11,99999,Wire Transfer - Attorney Fees & Cost,2021-05-11,FPD,PAYMENT,FPD
5634402,0,2,2656,admin,2021-05-11,EN,8996-211,125.00,2021-05-11,99999,Wire Transfer - Attorney Fees & Cost,2021-05-11,HPD,PAYMENT,HPD
5634403,0,2,2656,admin,2022-01-25,EN,8996-211,45.00,2022-01-25,99999,Wire Transfer,2022-01-25,FPD,PAYMENT,FPD
5634404,8413,2,8997,admin,2021-02-09,EN,8997-211,525.00,2021-02-09,99999,Mastercard Payment - Attorney Fees & Cost,2021-02-09,FPD,PAYMENT,FPD
5634405,8413,2,8997,admin,2021-02-09,EN,8997-211,50.00,2021-02-09,99999,Mastercard Payment - Attorney Fees & Cost,2021-02-09,HPD,PAYMENT,HPD
5634406,0,2,8719,admin,2022-01-27,EN,9000-211,180.00,2022-01-27,99999,Check Number E001518 against Inv# 13920,2022-01-27,FPD,PAYMENT,FPD
5634407,0,2,8719,admin,2021-07-01,EN,9002-211,25.00,2021-07-01,99999,Visa Payment - Atty Fees,2021-07-01,FPD,PAYMENT,FPD
5634408,0,2,8719,admin,2021-12-03,EN,9008-211,120.00,2021-12-03,99999,Wire Transfer - Atty Fees,2021-12-03,FPD,PAYMENT,FPD
5634409,0,2,8719,admin,2021-12-03,EN,9015-211,450.00,2021-12-03,99999,Wire Transfer - Atty Fees,2021-12-03,FPD,PAYMENT,FPD
5634410,0,2,8719,admin,2022-01-27,EN,9015-211,60.00,2022-01-27,99999,Check Number E001518 against Inv# 13921,2022-01-27,FPD,PAYMENT,FPD
5634411,0,2,9023,admin,2021-02-12,EN,9023-211,1150.00,2021-02-12,99999,Visa Payment Attorney Fees & Cost,2021-02-12,FPD,PAYMENT,FPD
5634412,0,2,9023,admin,2021-02-12,EN,9023-211,150.00,2021-02-12,99999,Visa Payment Attorney Fees & Cost,2021-02-12,HPD,PAYMENT,HPD
5634413,0,2,9023,admin,2021-02-26,EN,9023-211,750.00,2021-02-26,99999,Visa Payment - Attorney Fees,2021-02-26,FPD,PAYMENT,FPD
5634414,0,2,9023,admin,2021-02-12,EN,9023-211,250.00,2021-02-12,99999,CASH Payment,2021-02-12,FPD,PAYMENT,FPD
5634415,0,2,9023,admin,2021-03-31,EN,9023-211,50.00,2021-03-31,99999,Write Off of Fees,2021-03-31,WOF,PAYMENT,WOF
5634416,8414,2,9024,admin,2021-02-12,EN,9024-211,750.00,2021-02-12,99999,Mastercard Payment Attorney Fees,2021-02-12,FPD,PAYMENT,FPD
5634417,9618,2,9025,admin,2021-04-07,EN,9025-211,433.00,2021-04-07,99999,Mastercard Payment - Attorney Fees & Cost,2021-04-07,FPD,PAYMENT,FPD
5634418,9618,2,9025,admin,2021-04-07,EN,9025-211,450.00,2021-04-07,99999,Mastercard Payment - Attorney Fees & Cost,2021-04-07,HPD,PAYMENT,HPD
5634419,9618,2,9025,admin,2021-04-08,EN,9025-211,90.00,2021-04-08,99999,CASH Payment,2021-04-08,HPD,PAYMENT,HPD
5634420,0,2,9025,admin,2021-06-03,EN,9025-211,794.43,2021-06-03,99999,VISA PAyment,2021-06-03,FPD,PAYMENT,FPD
5634421,0,2,9025,admin,2021-06-03,EN,9025-211,72.57,2021-06-03,99999,VISA PAyment,2021-06-03,HPD,PAYMENT,HPD
5634422,0,2,9025,admin,2021-02-10,EN,9025-211,150.00,2021-02-10,99999,Mastercard Payment - Attorney Fees,2021-02-10,FPD,PAYMENT,FPD
5634423,0,2,9025,admin,2021-02-10,EN,9025-211,425.00,2021-02-10,99999,Mastercard Payment - Attorney Fees,2021-02-10,FPD,PAYMENT,FPD
5634424,0,2,9025,admin,2021-06-03,EN,9025-211,867.00,2021-06-03,99999,Mastercard Payment - Attorney Fees,2021-06-03,FPD,PAYMENT,FPD
5634425,8466,2,9026,admin,2021-02-22,EN,9026-211,500.00,2021-02-22,99999,CASH Payment,2021-02-22,FPD,PAYMENT,FPD
5634426,0,2,9026,admin,2021-02-28,EN,9026-211,25.00,2021-02-28,99999,Write Off of Fees,2021-02-28,WOF,PAYMENT,WOF
5634427,0,2,9027,admin,2021-10-27,EN,9027-211,300.00,2021-10-27,99999,Mastercard Payment - Atty fees,2021-10-27,FPD,PAYMENT,FPD
5634428,0,2,9027,admin,2022-01-12,EN,9027-211,250.00,2022-01-12,99999,Mastercard Payment - Atty Fees,2022-01-12,FPD,PAYMENT,FPD
5634429,0,2,9027,admin,2022-03-16,EN,9027-211,350.00,2022-03-16,99999,Mastercard Payment - Atty fees,2022-03-16,FPD,PAYMENT,FPD
5634430,8467,2,9027,admin,2021-02-19,EN,9027-211,1000.00,2021-02-19,99999,Master card Payment - Attorney Fees & Cost,2021-02-19,FPD,PAYMENT,FPD
5634431,8467,2,9027,admin,2021-02-19,EN,9027-211,250.00,2021-02-19,99999,Master card Payment - Attorney Fees & Cost,2021-02-19,HPD,PAYMENT,HPD
5634432,0,2,9027,admin,2021-03-17,EN,9027-211,500.00,2021-03-17,99999,Visa Payment - Attorney Fees,2021-03-17,FPD,PAYMENT,FPD
5634433,0,2,9027,admin,2021-08-10,EN,9027-211,500.00,2021-08-10,99999,Mastercard Payment - Atty Fees,2021-08-10,FPD,PAYMENT,FPD
5634434,17246,2,9028,admin,2021-02-23,EN,9028-211,1400.00,2021-02-23,99999,Visa Payment - Attorney Fees & Cost,2021-02-23,FPD,PAYMENT,FPD
5634435,17246,2,9028,admin,2021-02-23,EN,9028-211,300.00,2021-02-23,99999,Visa Payment - Attorney Fees & Cost,2021-02-23,HPD,PAYMENT,HPD
5634436,17246,2,9028,admin,2021-02-23,EN,9028-211,125.00,2021-02-23,99999,Visa Payment - Cost,2021-02-23,HPD,PAYMENT,HPD
5634437,17246,2,9028,admin,2021-02-23,EN,9028-211,350.00,2021-02-23,99999,Consultation Fee,2021-02-23,FPD,PAYMENT,FPD
5634438,17246,2,9028,admin,2021-03-18,EN,9028-211,535.00,2021-03-18,99999,Visa Payment - Cost,2021-03-18,HPD,PAYMENT,HPD
5634439,17246,2,9028,admin,2021-05-19,EN,9028-211,2150.00,2021-05-19,99999,Credit Card Payment - Attorney Fees,2021-05-19,FPD,PAYMENT,FPD
5634440,17246,2,9028,admin,2021-05-18,EN,9028-211,2000.00,2021-05-18,99999,Visa Payment - Attorney Fees,2021-05-18,FPD,PAYMENT,FPD
5634441,17246,2,9028,admin,2022-03-25,EN,9028-211,1500.00,2022-03-25,99999,Visa Payment - Atty fees,2022-03-25,FPD,PAYMENT,FPD
5634442,16017,2,9028,admin,2022-03-25,EN,9028-211,445.00,2022-03-25,99999,Visa Payment - Govt Fee,2022-03-25,HPD,PAYMENT,HPD
5634443,0,2,9030,admin,2021-04-30,EN,9029-211,50.00,2021-04-30,99999,Write Off of Fees,2021-04-30,WOF,PAYMENT,WOF
5634444,0,2,9029,admin,2021-02-22,EN,9029-211,1395.00,2021-02-22,99999,Visa Payment - Attorney Fees and Cost,2021-02-22,FPD,PAYMENT,FPD
5634445,0,2,9029,admin,2021-02-22,EN,9029-211,250.00,2021-02-22,99999,Visa Payment - Attorney Fees and Cost,2021-02-22,HPD,PAYMENT,HPD
5634446,0,2,9030,admin,2021-03-29,EN,9029-211,550.00,2021-03-29,99999,Visa Payment - Attorney Fees,2021-03-29,FPD,PAYMENT,FPD
5634447,0,2,9030,admin,2021-04-22,EN,9029-211,550.00,2021-04-22,99999,Visa Payment - Attorney Fees,2021-04-22,FPD,PAYMENT,FPD
5634448,10684,2,9030,admin,2021-06-18,EN,9029-211,550.00,2021-06-18,99999,Visa Payment - Attorney fees,2021-06-18,FPD,PAYMENT,FPD
5634449,0,2,9030,admin,2021-09-10,EN,9029-211,400.00,2021-09-10,99999,Visa Payment - Atty Fees,2021-09-10,FPD,PAYMENT,FPD
5634450,0,2,9030,admin,2021-02-22,EN,9029-211,1395.00,2021-02-22,99999,Attorney Fees & Cost,2021-02-22,FPD,PAYMENT,FPD
5634451,0,2,9030,admin,2021-02-22,EN,9029-211,250.00,2021-02-22,99999,Attorney Fees & Cost,2021-02-22,HPD,PAYMENT,HPD
5634452,0,2,9030,admin,2021-10-08,EN,9029-211,400.00,2021-10-08,99999,Visa Payment - Atty Fees,2021-10-08,FPD,PAYMENT,FPD
5634453,0,2,9030,admin,2022-01-28,EN,9029-211,100.00,2022-01-28,99999,Visa Payment - Atty fees,2022-01-28,FPD,PAYMENT,FPD
5634454,0,2,9030,admin,2022-03-25,EN,9029-211,200.00,2022-03-25,99999,Visa Payment - Atty fees,2022-03-25,FPD,PAYMENT,FPD
5634455,0,2,9030,admin,2022-05-26,EN,9029-211,100.00,2022-05-26,99999,Visa Payment - Atty Fees,2022-05-26,FPD,PAYMENT,FPD
5634456,0,2,9030,admin,2022-06-22,EN,9029-211,200.00,2022-06-22,99999,Visa Payment - Atty Fees,2022-06-22,FPD,PAYMENT,FPD
5634457,0,2,9030,admin,2021-04-30,EN,9030-211,50.00,2021-04-30,99999,Write Off of Fees,2021-04-30,WOF,PAYMENT,WOF
5634458,0,2,9030,admin,2021-02-22,EN,9030-211,1470.00,2021-02-22,99999,Visa Payment - Attorney Fees and Cost,2021-02-22,FPD,PAYMENT,FPD
5634459,0,2,9030,admin,2021-02-22,EN,9030-211,250.00,2021-02-22,99999,Visa Payment - Attorney Fees and Cost,2021-02-22,HPD,PAYMENT,HPD
5634460,0,2,9030,admin,2021-02-22,EN,9030-211,250.00,2021-02-22,99999,Visa Payment - Attorney Fees,2021-02-22,FPD,PAYMENT,FPD
5634461,0,2,9030,admin,2021-03-29,EN,9030-211,591.67,2021-03-29,99999,Visa Payment - Attorney Fees,2021-03-29,FPD,PAYMENT,FPD
5634462,0,2,9030,admin,2021-03-05,EN,9030-211,1000.00,2021-03-05,99999,Cash Payment - Attorney Fees,2021-03-05,FPD,PAYMENT,FPD
5634463,0,2,9030,admin,2021-04-22,EN,9030-211,591.67,2021-04-22,99999,Visa Payment - Attorney Fees,2021-04-22,FPD,PAYMENT,FPD
5634464,0,2,9030,admin,2021-07-02,EN,9030-211,591.67,2021-07-02,99999,Visa Payment - Atty Fees,2021-07-02,FPD,PAYMENT,FPD
5634465,0,2,9030,admin,2021-07-27,EN,9030-211,591.65,2021-07-27,99999,Visa Payment - Atty Fees,2021-07-27,FPD,PAYMENT,FPD
5634466,0,2,9030,admin,2021-11-22,EN,9030-211,300.00,2021-11-22,99999,Visa Payment - Atty fees,2021-11-22,FPD,PAYMENT,FPD
5634467,0,2,9030,admin,2022-01-10,EN,9030-211,200.00,2022-01-10,99999,Visa Payment - Atty Fees,2022-01-10,FPD,PAYMENT,FPD
5634468,0,2,9030,admin,2022-01-14,EN,9030-211,200.00,2022-01-14,99999,Visa pyament - Atty Fees,2022-01-14,FPD,PAYMENT,FPD
5634469,0,2,9030,admin,2022-01-28,EN,9030-211,100.00,2022-01-28,99999,Visa Payment - Atty Fees,2022-01-28,FPD,PAYMENT,FPD
5634470,0,2,9030,admin,2022-04-22,EN,9030-211,150.00,2022-04-22,99999,Visa Payment - Atty Fees,2022-04-22,FPD,PAYMENT,FPD
5634471,0,2,9031,admin,2021-02-23,EN,9031-211,750.00,2021-02-23,99999,Visa Payment - Attorney Fees,2021-02-23,FPD,PAYMENT,FPD
5634472,0,2,9031,admin,2021-04-23,EN,9031-211,450.00,2021-04-23,99999,Visa Payment - Attorney Fees,2021-04-23,FPD,PAYMENT,FPD
5634473,0,2,9031,admin,2021-04-30,EN,9031-211,50.00,2021-04-30,99999,Write Off of Fees,2021-04-30,WOF,PAYMENT,WOF
5634474,0,2,9032,admin,2021-02-26,EN,9032-211,250.00,2021-02-26,99999,CASH Payment,2021-02-26,FPD,PAYMENT,FPD
5634475,0,2,9032,admin,2021-02-26,EN,9032-211,1150.00,2021-02-26,99999,CASH Payment,2021-02-26,FPD,PAYMENT,FPD
5634476,0,2,9032,admin,2021-02-26,EN,9032-211,150.00,2021-02-26,99999,CASH Payment,2021-02-26,HPD,PAYMENT,HPD
5634477,0,2,9032,admin,2021-02-26,EN,9032-211,750.00,2021-02-26,99999,CASH Monthly Payment,2021-02-26,FPD,PAYMENT,FPD
5634478,0,2,9032,admin,2021-04-19,EN,9032-211,450.00,2021-04-19,99999,Visa Payment - Attorney Fees,2021-04-19,FPD,PAYMENT,FPD
5634479,10743,2,9033,admin,2021-06-01,EN,9033-211,850.00,2021-06-01,99999,Visa Payment - Attorney Fees,2021-06-01,FPD,PAYMENT,FPD
5634480,10743,2,9033,admin,2021-06-17,EN,9033-211,560.00,2021-06-17,99999,Visa Payment - Cost,2021-06-17,HPD,PAYMENT,HPD
5634481,0,2,9033,admin,2021-02-25,EN,9033-211,1150.00,2021-02-25,99999,CASH Payment - Initial Payment,2021-02-25,FPD,PAYMENT,FPD
5634482,0,2,9033,admin,2021-02-25,EN,9033-211,150.00,2021-02-25,99999,CASH Payment - Initial Payment,2021-02-25,HPD,PAYMENT,HPD
5634483,0,2,9033,admin,2021-02-25,EN,9033-211,150.00,2021-02-25,99999,CASH Payment - Consultaton Credit,2021-02-25,FPD,PAYMENT,FPD
5634484,0,2,9033,admin,2021-06-03,EN,9033-211,100.00,2021-06-03,99999,Visa Payment - Attorney Fees,2021-06-03,FPD,PAYMENT,FPD
5634485,0,2,9034,admin,2021-03-15,EN,9034-211,950.00,2021-03-15,99999,Check Number 3884,2021-03-15,FPD,PAYMENT,FPD
5634486,14080,2,9034,admin,2021-11-19,EN,9034-211,1500.00,2021-11-19,99999,Cash Payment - Atty Fees,2021-11-19,FPD,PAYMENT,FPD
5634487,8368,2,9035,admin,2021-03-01,EN,9035-211,750.00,2021-03-01,99999,Visa Payment - Attorney Fees,2021-03-01,FPD,PAYMENT,FPD
5634488,8368,2,9035,admin,2021-03-01,EN,9035-211,250.00,2021-03-01,99999,Visa Payment - Attorney Fees,2021-03-01,FPD,PAYMENT,FPD
5634489,8376,2,9036,admin,2021-03-02,EN,9036-211,400.00,2021-03-02,99999,Visa Payment - Attorney Fees & Cost,2021-03-02,FPD,PAYMENT,FPD
5634490,8376,2,9036,admin,2021-03-02,EN,9036-211,175.00,2021-03-02,99999,Visa Payment - Attorney Fees & Cost,2021-03-02,HPD,PAYMENT,HPD
5634491,0,2,9036,admin,2021-03-02,EN,9036-211,800.00,2021-03-02,99999,CASH Payment,2021-03-02,FPD,PAYMENT,FPD
5634492,0,2,9036,admin,2021-05-07,EN,9036-211,75.00,2021-05-07,99999,Visa Payment - Attorney Fees,2021-05-07,FPD,PAYMENT,FPD
5634493,0,2,9036,admin,2021-05-07,EN,9036-211,600.00,2021-05-07,99999,Visa Payment - Attorney fees,2021-05-07,FPD,PAYMENT,FPD
5634494,0,2,9036,admin,2021-04-07,EN,9036-211,300.00,2021-04-07,99999,Visa Payment - Atty Fees,2021-04-07,FPD,PAYMENT,FPD
5634495,0,2,9036,admin,2021-04-07,EN,9036-211,375.00,2021-04-07,99999,Visa Payment - Atty Fees,2021-04-07,FPD,PAYMENT,FPD
5634496,9107,2,9037,admin,2021-03-02,EN,9037-211,400.00,2021-03-02,99999,Visa Payment - Attorney Fees & Cost,2021-03-02,FPD,PAYMENT,FPD
5634497,9107,2,9037,admin,2021-03-02,EN,9037-211,638.00,2021-03-02,99999,Visa Payment - Attorney Fees & Cost,2021-03-02,HPD,PAYMENT,HPD
5634498,0,2,9037,admin,2021-02-25,EN,9037-211,250.00,2021-02-25,99999,Credit from Consultation Fee,2021-02-25,FPD,PAYMENT,FPD
5634499,0,2,5185,admin,2021-04-19,EN,9038-211,2687.50,2021-04-19,99999,"Mastercard Payment - Attorney Fees, Cost & Government Fees",2021-04-19,FPD,PAYMENT,FPD
5634500,0,2,5185,admin,2021-04-19,EN,9038-211,347.50,2021-04-19,99999,"Mastercard Payment - Attorney Fees, Cost & Government Fees",2021-04-19,HPD,PAYMENT,HPD
5634501,0,2,9039,admin,2021-11-24,EN,9039-211,1250.00,2021-11-24,99999,Visa Payment - Atty Fees & Cost,2021-11-24,FPD,PAYMENT,FPD
5634502,0,2,9039,admin,2021-11-24,EN,9039-211,312.50,2021-11-24,99999,Visa Payment - Atty Fees & Cost,2021-11-24,HPD,PAYMENT,HPD
5634503,0,2,9039,admin,2021-12-10,EN,9039-211,500.00,2021-12-10,99999,Cash Payment - Atty fees,2021-12-10,FPD,PAYMENT,FPD
5634504,0,2,9039,admin,2022-01-21,EN,9039-211,500.00,2022-01-21,99999,Visa Payment - Atty Fees,2022-01-21,FPD,PAYMENT,FPD
5634505,0,2,9039,admin,2022-02-24,EN,9039-211,500.00,2022-02-24,99999,Mastercard Payment - Atty fees,2022-02-24,FPD,PAYMENT,FPD
5634506,0,2,9039,admin,2022-03-23,EN,9039-211,500.00,2022-03-23,99999,Visa Payment - Atty Fees,2022-03-23,FPD,PAYMENT,FPD
5634507,0,2,9039,admin,2021-02-24,EN,9039-211,400.00,2021-02-24,99999,Mastercard Payment - Miguel Montes  Attorney Fees,2021-02-24,FPD,PAYMENT,FPD
5634508,0,2,9039,admin,2021-03-26,EN,9039-211,380.00,2021-03-26,99999,CASH Monthly Payment,2021-03-26,FPD,PAYMENT,FPD
5634509,9637,2,9039,admin,2021-04-07,EN,9039-211,500.00,2021-04-07,99999,Visa Payment - Attorney Fees,2021-04-07,FPD,PAYMENT,FPD
5634510,9637,2,9039,admin,2021-04-23,EN,9039-211,500.00,2021-04-23,99999,Visa Payment - Attorney Fees,2021-04-23,FPD,PAYMENT,FPD
5634511,0,2,9039,admin,2021-05-12,EN,9039-211,500.00,2021-05-12,99999,Visa Payment - Attorney Fees,2021-05-12,FPD,PAYMENT,FPD
5634512,0,2,9039,admin,2021-04-30,EN,9039-211,100.00,2021-04-30,99999,Write Off of Fees,2021-04-30,WOF,PAYMENT,WOF
5634513,0,2,9039,admin,2021-06-04,EN,9039-211,100.00,2021-06-04,99999,Visa Payment - Attorney Fees,2021-06-04,FPD,PAYMENT,FPD
5634514,0,2,9040,admin,2021-03-05,EN,9040-211,1150.00,2021-03-05,99999,Cash Payment - Attorney Fees & Cost,2021-03-05,FPD,PAYMENT,FPD
5634515,0,2,9040,admin,2021-03-05,EN,9040-211,150.00,2021-03-05,99999,Cash Payment - Attorney Fees & Cost,2021-03-05,HPD,PAYMENT,HPD
5634516,0,2,9040,admin,2021-04-28,EN,9040-211,500.00,2021-04-28,99999,Visa Payment - Attorney fees,2021-04-28,FPD,PAYMENT,FPD
5634517,0,2,9040,admin,2021-06-23,EN,9040-211,500.00,2021-06-23,99999,Visa Payment - Attorney Fees,2021-06-23,FPD,PAYMENT,FPD
5634518,9378,2,9040,admin,2021-03-17,EN,9040-211,100.00,2021-03-17,99999,Visa Payment,2021-03-17,FPD,PAYMENT,FPD
5634519,0,2,9040,admin,2022-02-01,EN,9040-221,1500.00,2022-02-01,99999,Cash Payment - Atty Fees,2022-02-01,FPD,PAYMENT,FPD
5634520,0,2,9040,admin,2022-04-04,EN,9040-221,445.00,2022-04-04,99999,Visa Payment - NVC Fees,2022-04-04,HPD,PAYMENT,HPD
5634521,0,2,9042,admin,2021-03-04,EN,9042-211,2500.00,2021-03-04,99999,VISA Payment,2021-03-04,FPD,PAYMENT,FPD
5634522,0,2,9042,admin,2021-03-04,EN,9042-211,250.00,2021-03-04,99999,VISA Payment,2021-03-04,HPD,PAYMENT,HPD
5634523,0,2,9042,admin,2021-03-04,EN,9042-211,3000.00,2021-03-04,99999,Payment Received/Fees - Check #: VISA,2021-03-04,FPD,PAYMENT,FPD
5634524,0,2,9042,admin,2021-03-04,EN,9042-211,2500.00,2021-03-04,99999,Visa Payment - Attorney Fees & Cost,2021-03-04,FPD,PAYMENT,FPD
5634525,0,2,9042,admin,2021-03-04,EN,9042-211,250.00,2021-03-04,99999,Visa Payment - Attorney Fees & Cost,2021-03-04,HPD,PAYMENT,HPD
5634526,0,2,9042,admin,2021-04-30,EN,9042-211,66.67,2021-04-30,99999,Write Off of Fees,2021-04-30,WOF,PAYMENT,WOF
5634527,0,2,9043,admin,2021-03-08,EN,9043-211,410.00,2021-03-08,99999,Payment Received/Fees - Check #: VISA,2021-03-08,HPD,PAYMENT,HPD
5634528,0,2,9043,admin,2021-03-08,EN,9043-211,4500.00,2021-03-08,99999,Payment Received/Fees - Check #: VISA,2021-03-08,FPD,PAYMENT,FPD
5634529,0,2,9043,admin,2021-03-08,EN,9043-211,500.00,2021-03-08,99999,VISA Payment - Consultation Fee,2021-03-08,FPD,PAYMENT,FPD
5634530,14302,2,9044,admin,2021-12-07,EN,9045-211,930.00,2021-12-07,99999,Visa Payment - Atty fees,2021-12-07,FPD,PAYMENT,FPD
5634531,14302,2,9044,admin,2021-12-09,EN,9045-211,500.00,2021-12-09,99999,American Express - Cost,2021-12-09,HPD,PAYMENT,HPD
5634532,9140,2,9044,admin,2021-03-15,EN,9045-211,2290.00,2021-03-15,99999,American Express - Attorney Fees & Cost,2021-03-15,FPD,PAYMENT,FPD
5634533,9140,2,9044,admin,2021-03-15,EN,9045-211,10.00,2021-03-15,99999,American Express - Attorney Fees & Cost,2021-03-15,HPD,PAYMENT,HPD
